Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,29924149795,31081488376,33689080477,38629693831,37689529215,41993014492,45332541076,44802869405,47920305012,54941072282,64643890924,65772818996,74101180042,94717181492,1.24134E+11,1.36517E+11,1.48236E+11,1.63403E+11,1.80576E+11,2.17367E+11,2.72957E+11,2.74887E+11,2.57181E+11,2.40076E+11,2.29229E+11,2.1553E+11,2.38266E+11,2.81744E+11,2.9701E+11,3.08707E+11,3.1022E+11,3.17476E+11,3.15889E+11,2.99904E+11,2.9196E+11,3.37209E+11,3.48097E+11,3.6025E+11,3.3992E+11,3.42197E+11,3.66909E+11,3.41639E+11,3.66214E+11,4.67538E+11,5.82255E+11,6.838E+11,8.0068E+11,9.31297E+11,1.06587E+12,1.02316E+12,1.36427E+12,1.53845E+12,1.61333E+12,1.70277E+12,1.78385E+12,1.61006E+12,1.51247E+12,1.64871E+12
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,7879869499,8864143188,10460126255,13027027795,20258099686,23030697695,26283614742,29841335711,32094944559,39832876160,52759380046,54521187989,54300290640,52546948792,52101815905,50155526059,49159498066,56143259352,61878608221,64410573379,74450078762,75943887165,80862200062,79656606277,83879533411,95021940316,1.01201E+11,1.08626E+11,1.08352E+11,1.16362E+11,1.2917E+11,1.29567E+11,1.38698E+11,1.65354E+11,1.99322E+11,2.38335E+11,2.7744E+11,3.32196E+11,4.00835E+11,3.42552E+11,3.93491E+11,4.76513E+11,4.97533E+11,5.14924E+11,5.28565E+11,4.52163E+11,4.41234E+11,4.81208E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71630592.22,79863374.95,95544010.78,104486043.5,125146438.7,133324919,144616696.8,188021168.8,187821029,197454053.1,233213522.6,252560557.1,302925489.7,348941656.8,315520894.9,354238109.3,390871568.6
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,93850000,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270650000,287600000,305300000,368600000,465000000,505500000,641000000,735500000,783000000,794900000,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.6,605492537.3,693970588.2,860630922.7,929607500,945000000,885444186,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793754805,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,4826587058,3278425328,3324385325
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27660149541,29828899206,30415095887,29114875622,30703017450,35083608131,46731767494,57240535138,62697540107,70596729394,86304245825,1.00325E+11,88945625174,89501012916,98181259740,93413992956,98478349315,1.00948E+11,87501423882,89768598023,95769031980
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21273055398,21480023017,20749140606,22125435372,22689994990,20342201356,20875387068,23563576758,29697448108,34470227454,36346974008,39587732029,48114688201,55589849128,50244793832,48013606745,51290792018,46352802766,48116256926,49904928335,43072415017,44708598649,48769655479
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,37555366021,40980345656,48263914959,58567384059,65082581295,81716751698,88102107647,93136775103,1.0297E+11,1.21647E+11,1.40089E+11,1.27858E+11,1.12768E+11,1.03534E+11,1.07662E+11,1.12514E+11,1.48376E+11,1.80429E+11,2.04068E+11,2.14875E+11,2.58154E+11,2.70363E+11,2.80312E+11,2.09951E+11,2.2608E+11,2.64052E+11,2.88104E+11,2.64478E+11,2.668E+11,2.70848E+11,2.59802E+11,2.39917E+11,2.63926E+11,3.31109E+11,3.81705E+11,3.89042E+11,4.20032E+11,4.87816E+11,5.13966E+11,4.29657E+11,4.88378E+11,5.6311E+11,5.43881E+11,5.78742E+11,5.73818E+11,4.97918E+11,5.1446E+11,5.3804E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076158.48,43025199.5,45927061.46,54128377.43,64979280.41,70278594.43,76858462.83,74758504.83,79798404.03,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,571542674.6,537575980.8,555336145.8,494475699.9,361014890.5,449146608.3,584135559.9,692016714.3,696915430.7,1114703088,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1738100853,1542477309,1432228125,2197612701,2770082792,3178126492,3291353836,3469363996,3294093485,3580417067,4438778424,4820499924,4823831657,4560713074,4377293816,4020275298,3720649375,4408564260
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,4576000000,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1059498884,1328091524,1342997306,1375604279,1425929444,1485994387
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704431.7,945244992.2,1110565864,1200447429,1339494290,1472036551,1342287557,1580229795,1753746370,2245011572,2140383696,2589851693,3059682162,3239488105,5159557176,6826980767,7633528921,7696011360,9275203106,9929682184,13062421025,15518199247,16298905397,17589184557,17503082982,16403544511,13293209270,11356215713,10577042355,9853396226,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663561,7422102656,8638711443,10351932604,9253484108,10657705536,12156380425,12368071039,12949854263,13922223234,10985793715,9412034269,9981303726
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,80089039789,70304291506,64423893671,69762135157,80882092508,94390969030,1.03332E+11,1.00126E+11,1.0106E+11,1.13479E+11,1.265E+11,1.36038E+11,1.5433E+11,1.94309E+11,2.19217E+11,2.46447E+11,2.50145E+11,2.89062E+11,2.79843E+11,3.24147E+11,3.74017E+11,3.99115E+11,4.1887E+11,4.39533E+11,4.7714E+11,5.229E+11,5.21421E+11,5.14988E+11,5.71187E+11,6.17327E+11,6.61633E+11,7.18052E+11,8.04653E+11,8.83381E+11,1.06264E+12,1.31157E+12,1.50647E+12,1.5604E+12,1.43016E+12,1.57319E+12,1.7316E+12,1.84234E+12,2.03905E+12,2.30798E+12,2.67669E+12,3.10087E+12,3.73488E+12,4.72345E+12,5.97985E+12,6.48617E+12,7.86712E+12,9.61724E+12,1.07289E+13,1.18418E+13,1.27329E+13,1.32456E+13,1.34834E+13,1.4714E+13
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60328E+11,1.02062E+12,1.00841E+12,9.44225E+11,9.3123E+11,8.37243E+11,9.18931E+11,9.47705E+11,9.79133E+11,9.46229E+11,8.20214E+11,8.9194E+11,9.07525E+11,1.01903E+12,1.25494E+12,1.62257E+12,2.0324E+12,2.45892E+12,3.16077E+12,3.91157E+12,3.10023E+12,3.63443E+12,4.41986E+12,4.61148E+12,4.89378E+12,4.62459E+12,3.60163E+12,3.46604E+12,3.87986E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2.376E+12,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814,962347001,821651918.7,765746590.6,718148959.6,762359722.7,1060911735,1249099130,1378847487,1352949663,1628427515,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576094566,1294250233,1332328999,1474630207,1673690430,1937074572,2115154262,2202809251,2523462557,3163416242,3163000529,3172945645,3756023160,3866618282,4080929201,4482880424,4087775415,4388569576,4812554346
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760747472,3034043574,3308912797,3540403457,3889129942,4388937649,5279230817,5638461442,6081009428,6695336567,7086538438,7375000024,8177884553,10838587358,13703000530,14882747955,16985211146,19779315170,24006570178,27371699083,32353440727,34846107862,36589797857,40042826244,41797592963,38900692712,43096746122,50535438696,61667199835,72250877410,85343063966,98234695722,1.11453E+11,1.2889E+11,1.46683E+11,1.69279E+11,1.83035E+11,1.5018E+11,1.13676E+11,1.26669E+11,1.26392E+11,1.20297E+11,1.34301E+11,1.52281E+11,1.72895E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.8171E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01399E+11,4.11755E+11,4.55221E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2534720480,1909246641,1646693642,1346074611,1231523035,1043893063,921843144.2,1320126706,1086567378,860550305.8,1080774007,1221113780,1554125531,2076148696,2312319579,2830236054,3719497371,5161336170,4979481980,5642178580,6522732203,7633049792,8506674783,9236309138,7853450374,6951657159,7145701019
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331358820,3010982414,3006988217,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534803922,4461978499,5977560877,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799628571,36179885714,42355428571
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,76323940500,80998700382,93310691025,93650116329,1.04002E+11,1.11693E+11,1.22533E+11,1.25159E+11,1.34567E+11,1.50694E+11,1.63703E+11,1.8261E+11,2.05019E+11,2.70535E+11,3.5451E+11,3.70735E+11,4.13043E+11,4.55464E+11,5.15052E+11,6.16141E+11,7.34456E+11,8.49554E+11,7.901E+11,6.94447E+11,6.79866E+11,7.01229E+11,7.11096E+11,7.46969E+11,8.56981E+11,9.4181E+11,1.10086E+12,1.37227E+12,1.29059E+12,1.49084E+12,1.7165E+12,1.82942E+12,1.98932E+12,2.1849E+12,2.19774E+12,1.96647E+12,2.17357E+12,2.11518E+12,1.88112E+12,1.91847E+12,2.22141E+12,2.70581E+12,3.18122E+12,3.76665E+12,4.39856E+12,4.11881E+12,5.14637E+12,5.87041E+12,5.92533E+12,6.07027E+12,6.187E+12,5.27806E+12,5.13444E+12,5.70471E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439543789.9,517685310,510739436.3,543358124.6,1078398152,1813734851,2657852897,2881025963,4391333476,3199550317,3998696649,5681940845,6671047974,5649813361,4045377828,3104426021,2521007679,2954621000
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88738E+11,2.96103E+11,3.3762E+11,3.91919E+11,4.02271E+11,4.08028E+11,4.31557E+11,4.47298E+11,4.63334E+11,4.50128E+11,5.07822E+11,5.8862E+11,6.93624E+11,8.06509E+11,9.97382E+11,1.22877E+12,1.18867E+12,1.37462E+12,1.55806E+12,1.717E+12,1.61066E+12,1.5846E+12,1.42243E+12,1.43108E+12,1.41701E+12
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401562006.2,426057453.1
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,46535881332,49639263972,52969958325,59564122712,68207239106,73302131950,61638105531,67859666843,71227634892,78199355093,84723554752,90042199765,90429765501,1.03394E+11,1.25253E+11,1.34416E+11,1.31168E+11,1.51657E+11,1.72584E+11,1.93319E+11,2.33086E+11,2.47107E+11,2.55648E+11,2.70546E+11,2.69355E+11,2.92874E+11,3.10147E+11,3.44339E+11,3.70046E+11,3.73481E+11,4.0205E+11,3.57724E+11,3.7983E+11,3.7624E+11,4.26649E+11,4.74034E+11,5.18625E+11,5.44006E+11,5.51628E+11,5.90949E+11,6.14756E+11,6.30832E+11,6.6325E+11,7.74467E+11,8.97927E+11,1.02864E+12,1.17624E+12,1.48869E+12,1.51564E+12,1.66559E+12,2.04214E+12,2.272E+12,2.29791E+12,2.35685E+12,2.58199E+12,2.69527E+12,2.90312E+12,3.29174E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,29924149795,31081488376,33689080477,38629693831,37689529215,41993014492,45332541076,44802869405,47920305012,54941072282,64643890924,65772818996,74101180042,94717181492,1.24134E+11,1.36517E+11,1.48236E+11,1.63403E+11,1.80576E+11,2.17367E+11,2.72957E+11,2.74887E+11,2.57181E+11,2.40076E+11,2.29229E+11,2.1553E+11,2.38266E+11,2.81744E+11,2.9701E+11,3.08707E+11,3.1022E+11,3.17476E+11,3.15889E+11,2.99904E+11,2.9196E+11,3.37209E+11,3.48097E+11,3.6025E+11,3.3992E+11,3.42197E+11,3.66909E+11,3.41639E+11,3.66214E+11,4.67538E+11,5.82255E+11,6.838E+11,8.0068E+11,9.31297E+11,1.06587E+12,1.02316E+12,1.36427E+12,1.53845E+12,1.61333E+12,1.70277E+12,1.78385E+12,1.61006E+12,1.51247E+12,1.64871E+12
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.7,584961208.7,619319197.3,678235373,711893367.6,736568861.9,723735635.5,761981474,758899950,779200000,821850000,896754316.7,1083381044,1308799459,2042031901,2442667573,2500410584,3138666667,3562333458,4602416625,6235833333,6992083333,8140416667,7763750000,7757083333,7375918367,4794444444,4797777778,4496852073,4323058824,5068000000,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369070085,21642304046,27870257894,19175196446,22157948396,25433011405,25622915889,26578524198,27199856454,24402499451,22320008403,22104775828
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685217059,2237476420,2730787476,3545933562,4328610490,4507929104,5109324009,5968044210,7188191882,8744134354,8428513568,8133401050,8350176783,8254891864,8410185740,9018136020,9696271268,10096292842,10102075213,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44050929160,45810626509,45044112939,46251061734,47587913059,43156708809,42062549395,40256675209
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995067818,8022222222,8922222222,10355555556,11177777778,11944444444,14122222222,15666666667,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.50028E+11,1.58459E+11,1.8017E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.75769E+11,2.55884E+11,2.72979E+11,2.00252E+11,2.38428E+11,3.11823E+11,4.04787E+11,5.01416E+11,5.52487E+11,6.7577E+11,7.64336E+11,6.4464E+11,7.71902E+11,8.32524E+11,8.73982E+11,9.50579E+11,9.34186E+11,8.59797E+11,8.63722E+11,8.51102E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.74,9365165.914,9742949.471,9630762.954,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711827.75,37671734.83,37509122.07,37290587.5,35556038.82,36572611.89,39731317.3
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772,4420168102,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,9345174219,9697847264,10185786383,10383560603,10805599893,11659129889,12825801581,16929976600,18610460327,21501741757,27368386358,28573777052,31407908612,33878631649,39087748240,44413616116,48219734752,45623490992,47388395823,52090320325
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7,441524109,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126,1169047619,1260084034,1417787115,1491596639,1702521008,2100142653,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519666339,3923232122,6269511615,6508931652,5276480986,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,18168902154,20186496527,20176025418,23114293019,24599550742,27291880327,27102650472,24078931744,25891058946
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81456918679,77464561150,73942235330,65648559903,52549555149,48213868178,44558077827,50150399792,41883241472,31580639045,31261527363,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36013E+11,1.6316E+11,1.75781E+11,1.8331E+11,1.33503E+11,91030959455,93270479389,1.12154E+11
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1.86466E+11,1.70171E+11,1.78903E+11,1.96897E+11,2.15542E+11,2.40704E+11,2.67669E+11,2.77664E+11,2.90938E+11,3.23289E+11,3.57445E+11,3.93377E+11,4.53818E+11,5.79652E+11,7.35801E+11,8.46801E+11,9.2786E+11,1.03787E+12,1.11278E+12,1.35189E+12,1.54796E+12,1.6902E+12,1.65841E+12,1.60933E+12,1.68663E+12,1.77185E+12,1.825E+12,1.8231E+12,2.0019E+12,2.24751E+12,2.51972E+12,2.74826E+12,2.63314E+12,2.86561E+12,3.1277E+12,3.52286E+12,3.85181E+12,4.10934E+12,4.0541E+12,3.83466E+12,4.25184E+12,4.32758E+12,4.51205E+12,5.04289E+12,6.04387E+12,7.27757E+12,8.65703E+12,1.07705E+13,1.31589E+13,1.26853E+13,1.53624E+13,1.83653E+13,1.97033E+13,2.09818E+13,2.17035E+13,2.02108E+13,2.01089E+13,2.21684E+13
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239,1547388781,1710004407,1539681491,1975701816,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928198,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,52687612262,56156972158
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.433E+11,5.633E+11,6.051E+11,6.386E+11,6.858E+11,7.437E+11,8.15E+11,8.617E+11,9.425E+11,1.0199E+12,1.07588E+12,1.16777E+12,1.28245E+12,1.42855E+12,1.54883E+12,1.68892E+12,1.87759E+12,2.08595E+12,2.35657E+12,2.63214E+12,2.86251E+12,3.21096E+12,3.34499E+12,3.63814E+12,4.04069E+12,4.34673E+12,4.59016E+12,4.87022E+12,5.25263E+12,5.65769E+12,5.97959E+12,6.17404E+12,6.5393E+12,6.87872E+12,7.30876E+12,7.66406E+12,8.1002E+12,8.60852E+12,9.08917E+12,9.66062E+12,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61553E+13,1.66915E+13,1.74276E+13,1.81207E+13,1.86245E+13,1.93906E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,39332770929,45915191189,51821573338,57690453461,63067077179,66903804143,67067565989,48717685984
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066557.78,13999883.33,14524878.96,13708219.1,14758210.35,15108207.43,16099865.83,15835177.93,15350000,16650000,18450000,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353148.15,60844777.78,71096370.37,82340333.33,102086555.6,113759185.2,122255333.3,135025000,145641703.7,160846666.7,175580629.6,200726703.7,214745000,240365259.3,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000,373619851.9,390719148.1,396270000,430040370.4,461883444.4,481806296.3,521975111.1,550728666.7,610930037,651833333.3,695428851.9,674922481.5,681225963,676129407.4,692933740.7,721207148.1,725185185.2,756666666.7,765555555.6,789629629.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,8736939394,9058121212,10022000000,10823878788,9111000000,9496244444,9984400000,10356422222,11343444444,11795044444,12848755556,14625295455,15922863636,19466279070,28985627907,31303581395,36187023256,42263209302,46426511628,55653325581,67018023256,75367139535,76559883721,78540255814,56091900000,57935746667,58793864198,45343793103,58428406897,42119835735,47028010661,51749026408,58450099415,58124193833,56531046465,74906532240,68263823149,85843534589,91331203433,97976886247,1.17141E+11,1.22904E+11,92893587734,83620628582,1.12453E+11,1.4551E+11,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,3269000000,3453000000,3799000000,4439000000,4504000000,4803000000,4250000000,4203000000,4339000000,4239000000,4095000000,3764000000,3624000000,3765000000,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,1.06015E+11,1.15932E+11,1.35539E+11,1.5582E+11,1.71222E+11,1.86205E+11,1.93241E+11,2.05276E+11,2.23864E+11
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,113423181.3,98746405.39,98144643.9,110123779.8,135553764,123698506.1,118691396.8,130834145.1,148545381.4,144482170.2,158397403,188869985.7,196142585,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307,737917151.4,787942567.4,862879789.4
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1.36589E+12,1.421E+12,1.52607E+12,1.64285E+12,1.79979E+12,1.96068E+12,2.12723E+12,2.26333E+12,2.44177E+12,2.68912E+12,2.95699E+12,3.26686E+12,3.76783E+12,4.59147E+12,5.29557E+12,5.89639E+12,6.41546E+12,7.2566E+12,8.54273E+12,9.92521E+12,1.117E+13,1.14585E+13,1.13593E+13,1.16267E+13,1.20655E+13,1.26798E+13,1.50175E+13,1.71018E+13,1.91533E+13,2.00828E+13,2.25738E+13,2.39172E+13,2.54053E+13,2.58238E+13,2.77463E+13,3.0848E+13,3.15392E+13,3.1431E+13,3.13466E+13,3.2512E+13,3.35712E+13,3.33674E+13,3.46448E+13,3.88829E+13,4.37877E+13,4.74118E+13,5.1341E+13,5.78333E+13,6.34335E+13,6.01384E+13,6.59567E+13,7.32973E+13,7.49656E+13,7.70506E+13,7.91314E+13,7.48427E+13,7.59368E+13,8.06838E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,462649043,508503671.3,550970655.5,644132488.9,560959527.8,643046733.4,739785121.9,801168622.3,804808525.5,803589511.8,803985809.2,786356314.8,856626506
